257 ; 3206443,94465968
899 ; 3209672,9177131
133 ; 3214848,85430471
918 ; 3222119,8216695
815 ; 3223880,06446163
325 ; 3227323,46793552
772 ; 3233906,32074594
193 ; 3235391,8648065
787 ; 3244405,94302563
44 ; 3252036,2293468
617 ; 3258789,76439288
136 ; 3264892,47151269
212 ; 3266590,64278066
166 ; 3270496,30617905
990 ; 3284305,46558585
134 ; 3290052,08726115
542 ; 3298487,17204517
155 ; 3299631,85187453
689 ; 3305908,68876053
866 ; 3306610,01492315
833 ; 3309106,20801577
488 ; 3310266,42768303
55 ; 3314024,75429495
935 ; 3328583,92474161
311 ; 3347797,56743949
268 ; 3350405,66341049
286 ; 3352014,11218571
194 ; 3358152,42573313
421 ; 3359972,01063416
393 ; 3366341,67180848
181 ; 3379732,85174711
243 ; 3385021,09502609
659 ; 3392696,55848334
740 ; 3393545,1317687
367 ; 3400181,43938204
684 ; 3422330,80803469
872 ; 3424055,33293426
860 ; 3427474,77778386
741 ; 3428393,09490144
411 ; 3440374,56391019
259 ; 3449545,17438214
238 ; 3452253,5438601
537 ; 3452322,94507342
234 ; 3464386,28461448
361 ; 3464926,73243929
903 ; 3479643,69759332
829 ; 3483886,30910925
630 ; 3500550,94799269
986 ; 3504763,45535389
275 ; 3507386,14326751
451 ; 3508705,85028736
121 ; 3509568,69236737
158 ; 3509736,55637176
765 ; 3511224,60132124
83 ; 3512939,64049561
386 ; 3514497,74527882
31 ; 3527333,39342159
4 ; 3542956,57282041
444 ; 3543279,28980388
292 ; 3550724,89347436
997 ; 3563293,50007943
76 ; 3564513,75622676
703 ; 3576188,14314162
161 ; 3577996,27178416
442 ; 3583285,44149678
725 ; 3594592,56770229
884 ; 3597407,96391311
835 ; 3600249,3465011
316 ; 3622130,28347825
931 ; 3649223,56053944
928 ; 3650506,75600529
45 ; 3650843,6292495
478 ; 3658426,46676899
953 ; 3661972,90889315
355 ; 3668925,96809496
371 ; 3678658,01144579
844 ; 3679654,30565775
901 ; 3681914,04717117
208 ; 3694027,25438757
516 ; 3697555,93178904
11 ; 3711003,65547628
111 ; 3715111,26018621
331 ; 3733104,23670049
967 ; 3749317,621947
54 ; 3750091,08501668
471 ; 3771343,31039242
503 ; 3771599,74782665
254 ; 3775382,12943072
943 ; 3775573,05724129
948 ; 3781896,48033901
937 ; 3784973,35072166
22 ; 3809839,55276194
640 ; 3810509,418486
468 ; 3815928,92323301
959 ; 3820286,34367223
790 ; 3832473,89223213
907 ; 3833175,13005581
848 ; 3837160,85896128
422 ; 3846058,35516905
878 ; 3850808,73042041
294 ; 3857549,47792584
726 ; 3868169,73787971
256 ; 3893774,95557608
53 ; 3893915,49680979
146 ; 3922269,94215701
954 ; 3923102,72624077
892 ; 3924441,03322096
627 ; 3939558,6771285
319 ; 3939771,99694027
530 ; 3959393,05219548
674 ; 3977032,8698726
413 ; 3977570,20437262
23 ; 3987393,04784358
940 ; 3992960,16796441
84 ; 4000011,90166171
90 ; 4001244,92987346
746 ; 4007889,59867257
349 ; 4014779,61878234
88 ; 4015831,28990542
737 ; 4021433,8865638
730 ; 4047103,14237863
370 ; 4061681,55665563
67 ; 4071037,65470941
546 ; 4076352,93749961
570 ; 4083247,01468758
841 ; 4090414,22184833
556 ; 4101700,97690133
988 ; 4102959,76372236
387 ; 4105875,88180746
644 ; 4106249,6522866
204 ; 4117781,06179589
131 ; 4123179,48525242
456 ; 4126601,00229974
288 ; 4128251,02132475
774 ; 4129388,6412127
306 ; 4130907,21378134
813 ; 4147461,86615724
104 ; 4150407,09838075
978 ; 4153559,25879985
526 ; 4160852,13080336
162 ; 4169523,52581955
239 ; 4172097,53057487
898 ; 4172622,10144766
415 ; 4178501,55530267
424 ; 4179072,66576479
337 ; 4180751,90367978
165 ; 4184610,83813686
298 ; 4196121,7238113
85 ; 4197486,88366919
797 ; 4208675,98093921
788 ; 4226494,60330179
965 ; 4248412,68797926
251 ; 4250686,91700192
183 ; 4263126,08355622
445 ; 4276912,20437622
577 ; 4280270,75249298
989 ; 4283062,64207093
62 ; 4283919,03967131
304 ; 4299198,06740677
779 ; 4302965,48157069
448 ; 4338751,70391332
417 ; 4340278,82158584
164 ; 4341174,51258899
635 ; 4342435,00275733
975 ; 4345675,75286059
279 ; 4355507,73834324
462 ; 4364417,43671053
738 ; 4377220,16617003
214 ; 4420061,49033296
867 ; 4441437,665735
350 ; 4441967,47892149
578 ; 4473303,62248597
545 ; 4489443,50174858
318 ; 4491639,02765818
338 ; 4497674,24652195
79 ; 4516967,94808203
859 ; 4517117,34306955
970 ; 4543188,11431191
168 ; 4543513,69325334
538 ; 4544314,63908906
218 ; 4549771,90793496
42 ; 4562949,75224446
791 ; 4568716,67123396
713 ; 4572658,64486875
794 ; 4576457,80696538
492 ; 4579819,87537574
618 ; 4581294,16611643
209 ; 4606075,40694785
443 ; 4608604,41036991
585 ; 4610110,28332084
132 ; 4628980,81598179
982 ; 4633619,04777797
50 ; 4643070,13941091
762 ; 4655268,26094373
748 ; 4665227,11749933
739 ; 4668490,00691439
642 ; 4671601,18746936
751 ; 4680587,55603884
579 ; 4690709,55800614
798 ; 4707773,64512184
938 ; 4720091,97931344
865 ; 4740410,41019786
230 ; 4747798,19664775
525 ; 4749212,35350231
170 ; 4761891,70333202
140 ; 4785133,89764745
377 ; 4794173,41553527
889 ; 4796346,79210519
509 ; 4804915,29475266
782 ; 4807561,93324991
814 ; 4820479,01918315
384 ; 4834643,74804032
742 ; 4840858,43395884
716 ; 4867498,79812
351 ; 4881839,98879177
894 ; 4895336,26270012
874 ; 4909770,70529139
688 ; 4915975,11755979
21 ; 4957502,86977601
646 ; 4996176,48420604
561 ; 5000150,82724901
887 ; 5017267,84272987
622 ; 5026401,50147724
957 ; 5030382,1728215
651 ; 5030579,11552289
873 ; 5038269,49936032
955 ; 5040478,45333153
273 ; 5042594,45988242
74 ; 5070482,822399
8 ; 5074815,2370723
647 ; 5086014,49568992
498 ; 5114262,70680171
322 ; 5116322,87731746
222 ; 5122003,34778828
675 ; 5136505,8030161
609 ; 5146469,55440829
34 ; 5148483,99646433
467 ; 5167650,83459319
26 ; 5174899,06366413
699 ; 5175336,43935523
756 ; 5177222,8667208
763 ; 5191035,10157692
747 ; 5193828,12236054
613 ; 5199674,96284143
320 ; 5241425,02460062
395 ; 5250757,7965729
560 ; 5254918,45745333
401 ; 5268782,77085544
141 ; 5269318,02269843
342 ; 5274311,9087595
289 ; 5287403,33067691
753 ; 5295923,70367089
749 ; 5300383,48724019
858 ; 5335077,65676215
942 ; 5335602,97705145
213 ; 5336859,22629265
172 ; 5337263,00217938
661 ; 5340505,14478952
63 ; 5356101,83067794
708 ; 5376053,347251
38 ; 5378023,81546317
246 ; 5423136,67899834
583 ; 5427656,11973721
300 ; 5487333,45784517
216 ; 5507097,53623509
9 ; 5510427,86234299
61 ; 5560391,63524203
605 ; 5574788,75623936
299 ; 5595882,96481049
680 ; 5597343,75411456
436 ; 5603627,57590073
761 ; 5613766,26285941
287 ; 5627812,30700972
496 ; 5631831,2984609
113 ; 5641708,25092148
685 ; 5665686,19314295
97 ; 5730180,91770811
827 ; 5780979,49477535
535 ; 5787354,74562258
670 ; 5800009,02792312
692 ; 5809579,26441522
430 ; 5823195,33134289
849 ; 5876119,64571275
768 ; 5880383,26569374
809 ; 5903410,68018726
653 ; 5907183,50738541
477 ; 5910537,93517921
757 ; 5932303,93703416
410 ; 5933178,74760742
402 ; 5938546,9233558
35 ; 5943034,84423655
364 ; 5954404,94871987
406 ; 5963879,59785634
143 ; 5978436,48436947
547 ; 5979876,77516609
582 ; 5998693,31065477
566 ; 6000484,45255118
348 ; 6018432,41810511
666 ; 6020777,37272125
70 ; 6026996,39952858
506 ; 6036413,04173953
201 ; 6048542,51707792
623 ; 6049122,23416596
842 ; 6054379,1086634
769 ; 6072342,11551836
909 ; 6078832,63666109
278 ; 6080064,39594874
612 ; 6092358,34840806
665 ; 6093416,42245143
686 ; 6115519,3975725
179 ; 6126424,2382554
347 ; 6163420,83783513
534 ; 6235127,68626226
993 ; 6273845,59469576
356 ; 6281723,47610469
434 ; 6283739,94353475
128 ; 6315778,63481124
838 ; 6327050,12083576
178 ; 6376418,68613296
305 ; 6411526,17431469
452 ; 6449390,82469405
808 ; 6467108,24835799
650 ; 6518521,99497132
267 ; 6527857,98034155
773 ; 6533770,70353432
144 ; 6570956,29855902
285 ; 6626196,18471162
744 ; 6685797,17137992
276 ; 6748985,4294722
502 ; 6795385,47456178
641 ; 6832514,16401589
645 ; 6879912,92771113
719 ; 6919898,31479592
72 ; 7017157,22171598
284 ; 7046021,7168944
474 ; 7092104,10670179
129 ; 7116694,47123128
369 ; 7172946,99057347
811 ; 7251500,75607991
958 ; 7304346,66996224
265 ; 7355600,05251377
438 ; 7381744,21170676
806 ; 7515109,40916079
473 ; 7531050,16887013
743 ; 7550611,89314167
290 ; 7584624,00791669
831 ; 7650998,74935676
619 ; 7925157,28437006
373 ; 7937200,63645196
902 ; 7944552,07977198
391 ; 8070757,6714343
735 ; 8157283,58392448
77 ; 8234405,28702368
352 ; 8325561,33270943
564 ; 8352125,24117499
39 ; 8368375,54540516
197 ; 8400146,16430785
177 ; 8483198,20291584
846 ; 8529032,19584898
853 ; 8627432,87077472
173 ; 8816849,71532534
375 ; 8852618,84059632
714 ; 9046365,00898592
157 ; 9066246,05511617
951 ; 9069472,70584063
